zip3,n_apps,observed_declines,expected_declines,var,observed_rate,expected_rate,excess_rate_pp,z,flagged
436,634,327.0,315.1488915183506,33.11990270143087,0.5157728706624606,0.497080270533676,1.8692600128784598,2.059275475644439,False
365,796,379.0,366.2058884561208,40.52042018999938,0.47613065326633164,0.4600576488142221,1.6073004452109518,2.0098940410954453,False
952,1059,445.0,429.93979521162737,57.94473507035951,0.4202077431539188,0.4059865866021033,1.4221156551815495,1.978444567673061,False
712,541,289.0,279.0278154799504,26.717966634553555,0.5341959334565619,0.5157630600368769,1.8432873419685025,1.9292504235995225,False
234,1402,662.0,645.3882443997775,75.69386213966392,0.47218259629101283,0.46033398316674573,1.1848613124267104,1.9093484830719312,False
191,2741,1416.0,1394.2418146395373,141.79545891455524,0.5165997811017876,0.508661734636825,0.7938046464962656,1.827222822175789,False
975,553,236.0,225.7927590366874,32.84667211566638,0.4267631103074141,0.40830517004825934,1.845794025915476,1.7809949158189193,False
778,515,242.0,232.34702180865494,29.42400941400977,0.46990291262135925,0.4511592656478737,1.8743646973485573,1.7795508387836496,False
236,829,424.0,413.00368985176436,39.29649148594778,0.51145958986731,0.498195042040729,1.3264547826580986,1.7541635885523186,False
937,1027,479.0,466.2364130769501,54.00105592107272,0.4664070107108082,0.4539789806007304,1.2428030110077815,1.7368871989626353,False
360,598,282.0,272.6982786704301,30.83554876624695,0.47157190635451507,0.4560171884120905,1.5554717942424579,1.6750874446234778,False
765,1423,725.0,710.4835614647919,76.9190882926253,0.5094869992972593,0.49928570728376104,1.020129201349823,1.6551715604769004,False
704,846,379.0,368.2819591717888,42.185402519557286,0.44799054373522457,0.4353214647420671,1.2669078993157445,1.6501913579563645,False
448,612,281.0,271.512059885212,33.22865178805026,0.4591503267973856,0.443647156675183,1.5503170122202592,1.6459459686254092,False
290,908,440.0,428.9678035062452,46.46712993538938,0.4845814977973568,0.4724315016588604,1.2149996138496433,1.6184119032999909,False
925,3823,1523.0,1499.6947175144599,209.20917429687404,0.3983782369866597,0.3922821651881925,0.6096071798467217,1.6112540007570895,False
394,537,301.0,292.4998318626403,28.637998245041025,0.5605214152700186,0.5446924243252147,1.5828990944803945,1.5883865000964659,False
199,854,404.0,393.6745014363338,44.94846385916913,0.47306791569086654,0.4609771679582363,1.2090747732630247,1.540116606044264,False
378,888,449.0,438.20893857966223,49.343004147791916,0.5056306306306306,0.4934785344365566,1.2152096194074036,1.5362127699317527,False
030,929,340.0,328.7921515883651,53.91783235811592,0.36598493003229277,0.35392050763010235,1.2064422402190411,1.5263566964255564,False
373,895,444.0,433.5433008572655,47.69998460067666,0.4960893854748603,0.484405922745548,1.168346272931231,1.5140335305691028,False
