cutoff_type,rejection_rate,replicate,n_pool,n_accepted,n_rejected,realised_rejection_rate,truth_ttd_bad_rate,truth_reject_bad_rate,truth_accepted_bad_rate,oracle_ttd_gini,baseline_reported_gini,baseline_actual_ttd_gini,reject_bad_scale,method,est_ttd_bad_rate,est_reject_bad_rate,claimed_gini,actual_ttd_gini,bad_rate_bias,gini_bias,gini_uplift,reject_bad_rate_bias
risk_hard,0.1,3,60000,37782,4228,0.10064270411806713,0.19911061700944968,0.2962150275707245,0.18816107511520386,0.2834769853028485,0.2684334742180896,0.2748935195131683,2.0,fuzzy,0.21940599255948243,0.46221517560175646,0.3409286388787489,0.27768568225171775,0.020295375550032746,0.06324295662703117,0.0027921627385494308,0.16600014803103197
risk_hard,0.1,3,60000,37782,4228,0.10064270411806713,0.19911061700944968,0.2962150275707245,0.18816107511520386,0.2834769853028485,0.2684334742180896,0.2748935195131683,2.0,ipw,0.19273301510444787,0.1971887368869975,0.2844798431940547,0.274731746833371,-0.006377601905001806,0.009748096360683745,-0.000161772679797334,-0.09902629068372698
risk_hard,0.1,3,60000,37782,4228,0.10064270411806713,0.19911061700944968,0.2962150275707245,0.18816107511520386,0.2834769853028485,0.2684334742180896,0.2748935195131683,2.0,heckman,0.19497060179868314,0.2194217115853948,0.27849452754774573,0.274053867182789,-0.00414001521076654,0.004440660364956717,-0.0008396523303793035,-0.07679331598532968
risk_hard,0.1,4,60000,37696,4169,0.09958198972889049,0.20612076095947063,0.2681199014186859,0.19914110004901886,0.2835210340659744,0.2725294787158814,0.276387001438569,2.0,none (biased baseline),0.19914110004901886,,0.2725294787158814,0.276387001438569,-0.006979660910451768,-0.0038575227226875786,0.0,
risk_hard,0.1,4,60000,37696,4169,0.09958198972889049,0.20612076095947063,0.2681199014186859,0.19914110004901886,0.2835210340659744,0.2725294787158814,0.276387001438569,2.0,parcelling,0.21648155393729168,0.45358599184456705,0.35423041157547486,0.2683783216384812,0.010360792977821054,0.08585208993699367,-0.008008679800087792,0.18546609042588114
risk_hard,0.1,4,60000,37696,4169,0.09958198972889049,0.20612076095947063,0.2681199014186859,0.19914110004901886,0.2835210340659744,0.2725294787158814,0.276387001438569,2.0,fuzzy,0.21809108633573226,0.4697488783546927,0.360864231028053,0.2616227267488882,0.011970325376261637,0.09924150427916478,-0.014764274689680779,0.2016289769360068
risk_hard,0.1,4,60000,37696,4169,0.09958198972889049,0.20612076095947063,0.2681199014186859,0.19914110004901886,0.2835210340659744,0.2725294787158814,0.276387001438569,2.0,ipw,0.195560659373185,0.24349886041584892,0.291040288945982,0.27558318823704164,-0.01056010158628562,0.015457100708940352,-0.0008038132015273369,-0.02462104100283699
risk_hard,0.1,4,60000,37696,4169,0.09958198972889049,0.20612076095947063,0.2681199014186859,0.19914110004901886,0.2835210340659744,0.2725294787158814,0.276387001438569,2.0,heckman,0.1933723606819008,0.22152401639795175,0.28207792073119275,0.27555657904326036,-0.012748400277569821,0.0065213416879323916,-0.0008304223953086165,-0.04659588502073417
risk_hard,0.3,0,60000,29513,12514,0.29776096319033,0.20180270405608414,0.2500457167625427,0.1807132512331009,0.2840796893629425,0.2673020682364282,0.28135947031401765,2.0,none (biased baseline),0.1807132512331009,,0.2673020682364282,0.28135947031401765,-0.021089452822983246,-0.014057402077589431,0.0,
risk_hard,0.3,0,60000,29513,12514,0.29776096319033,0.20180270405608414,0.2500457167625427,0.1807132512331009,0.2840796893629425,0.2673020682364282,0.28135947031401765,2.0,parcelling,0.2570490418682546,0.4479782643439348,0.4195186538864131,0.24363623336923745,0.055246337812170476,0.17588242051717562,-0.03772323694478019,0.19793254758139206
